id,author,month.str
1235,leisch,1998-05
1236,leisch,1998-05
1237,leisch,1998-05
1238,leisch,1998-05
1239,leisch,1998-05
1240,leisch,1998-05
1241,thomas,1998-05
1242,maechler,1998-05
1243,maechler,1998-05
1244,maechler,1998-05
1245,maechler,1998-05
1246,maechler,1998-05
1247,maechler,1998-05
1248,maechler,1998-05
1249,leisch,1998-05
1250,pd,1998-05
1251,pd,1998-05
1252,leisch,1998-05
1253,hornik,1998-05
1254,maechler,1998-05
1255,maechler,1998-05
1256,ihaka,1998-05
1257,ihaka,1998-05
1258,ihaka,1998-05
1259,ihaka,1998-05
1260,ihaka,1998-05
1261,hornik,1998-05
1262,hornik,1998-05
1263,hornik,1998-05
1264,hornik,1998-05
1265,hornik,1998-05
1266,hornik,1998-05
1267,leisch,1998-05
1268,bates,1998-05
1269,maechler,1998-05
1270,maechler,1998-05
1271,thomas,1998-05
1272,pd,1998-05
1273,pd,1998-05
1274,hornik,1998-05
1275,hornik,1998-05
1276,hornik,1998-05
1277,hornik,1998-05
1278,hornik,1998-05
1279,hornik,1998-05
1280,hornik,1998-05
1281,hornik,1998-05
1282,ihaka,1998-05
1283,ihaka,1998-05
1284,ihaka,1998-05
1285,ihaka,1998-05
1286,ihaka,1998-05
1287,ihaka,1998-05
1288,ihaka,1998-05
1289,leisch,1998-05
1290,ihaka,1998-05
1291,ihaka,1998-05
1292,ihaka,1998-05
1293,ihaka,1998-05
1294,ihaka,1998-05
1295,paul,1998-05
1296,paul,1998-05
1297,maechler,1998-05
1298,maechler,1998-05
1299,maechler,1998-05
1300,maechler,1998-05
1301,maechler,1998-05
1302,maechler,1998-05
1303,maechler,1998-05
1304,maechler,1998-05
1305,maechler,1998-05
1306,maechler,1998-05
1307,maechler,1998-05
1308,bates,1998-05
1309,leisch,1998-05
1310,leisch,1998-05
1311,bates,1998-05
1312,bates,1998-05
1313,thomas,1998-05
1314,pd,1998-05
1315,ihaka,1998-05
1316,hornik,1998-05
1317,pd,1998-05
1318,paul,1998-05
1319,ihaka,1998-05
1320,maechler,1998-05
1321,maechler,1998-05
1322,maechler,1998-05
1323,maechler,1998-05
1324,ihaka,1998-05
1325,bates,1998-05
1326,bates,1998-05
1327,bates,1998-05
1328,bates,1998-05
1329,thomas,1998-06
1330,bates,1998-06
1331,leisch,1998-06
1332,pd,1998-06
1333,pd,1998-06
1334,paul,1998-06
1335,leisch,1998-06
1336,leisch,1998-06
1337,maechler,1998-06
1338,leisch,1998-06
1339,leisch,1998-06
1340,leisch,1998-06
1341,leisch,1998-06
1342,maechler,1998-06
1343,pd,1998-06
1344,paul,1998-06
1345,paul,1998-06
1346,paul,1998-06
1347,paul,1998-06
1348,ihaka,1998-06
1349,maechler,1998-06
1350,ihaka,1998-06
1351,maechler,1998-06
1352,maechler,1998-06
1353,maechler,1998-06
1354,maechler,1998-06
1355,maechler,1998-06
1356,maechler,1998-06
1357,maechler,1998-06
1358,maechler,1998-06
1359,maechler,1998-06
1360,maechler,1998-06
1361,maechler,1998-06
1362,maechler,1998-06
1363,maechler,1998-06
1364,maechler,1998-06
1365,maechler,1998-06
1366,maechler,1998-06
1367,maechler,1998-06
1368,maechler,1998-06
1369,ihaka,1998-06
1370,ihaka,1998-06
1371,ihaka,1998-06
1372,ihaka,1998-06
1373,pd,1998-06
1374,pd,1998-06
1375,maechler,1998-06
1376,ihaka,1998-06
1377,maechler,1998-06
1378,maechler,1998-06
1379,maechler,1998-06
1380,maechler,1998-06
1381,maechler,1998-06
1382,maechler,1998-06
1383,maechler,1998-06
1384,maechler,1998-06
1385,maechler,1998-06
1386,maechler,1998-06
1387,maechler,1998-06
1388,maechler,1998-06
1389,maechler,1998-06
1390,maechler,1998-06
1391,maechler,1998-06
1392,maechler,1998-06
1393,ihaka,1998-06
1394,ihaka,1998-06
1395,maechler,1998-06
1396,maechler,1998-06
1397,maechler,1998-06
1398,maechler,1998-06
1399,maechler,1998-06
1400,maechler,1998-06
1401,maechler,1998-06
1402,maechler,1998-06
1403,maechler,1998-06
1404,maechler,1998-06
1405,maechler,1998-06
1406,maechler,1998-06
1407,maechler,1998-06
1408,ihaka,1998-06
1409,paul,1998-06
1410,paul,1998-06
1411,paul,1998-06
1412,ihaka,1998-06
1413,maechler,1998-06
1414,maechler,1998-06
1415,leisch,1998-06
1416,leisch,1998-06
1417,leisch,1998-06
1418,leisch,1998-06
1419,bates,1998-06
1420,maechler,1998-06
1421,maechler,1998-06
1422,leisch,1998-06
1423,maechler,1998-06
1424,maechler,1998-06
1425,ihaka,1998-06
1426,paul,1998-06
1427,maechler,1998-06
1428,maechler,1998-06
1429,maechler,1998-06
1430,maechler,1998-06
1431,maechler,1998-06
1432,maechler,1998-06
1433,maechler,1998-06
1434,maechler,1998-06
1435,paul,1998-06
1436,ihaka,1998-06
1437,rgentlem,1998-06
1438,maechler,1998-06
1439,maechler,1998-06
1440,maechler,1998-06
1441,maechler,1998-06
1442,pd,1998-06
1443,ihaka,1998-06
1444,ihaka,1998-06
1445,maechler,1998-06
1446,pd,1998-06
1447,(no author),1998-06
1448,pd,1998-06
1449,(no author),1998-06
1450,pd,1998-06
1451,pd,1998-06
1452,(no author),1998-06
1453,hornik,1998-06
1454,hornik,1998-06
1455,hornik,1998-06
1456,hornik,1998-06
1457,hornik,1998-06
1458,hornik,1998-06
1459,hornik,1998-06
1460,hornik,1998-06
1461,hornik,1998-06
1462,hornik,1998-06
1463,hornik,1998-06
1464,pd,1998-06
1465,pd,1998-06
1466,rgentlem,1998-06
1467,rgentlem,1998-06
1468,leisch,1998-06
1469,leisch,1998-06
1470,leisch,1998-06
1471,maechler,1998-06
1472,maechler,1998-06
1473,maechler,1998-06
1474,maechler,1998-06
1475,maechler,1998-06
1476,(no author),1998-06
1477,maechler,1998-06
1478,maechler,1998-06
1479,maechler,1998-06
1480,maechler,1998-06
1481,maechler,1998-06
1482,maechler,1998-06
1483,maechler,1998-06
1484,pd,1998-06
1485,maechler,1998-06
1486,maechler,1998-06
1487,bates,1998-06
1488,pd,1998-06
1489,leisch,1998-06
1490,leisch,1998-06
1491,maechler,1998-06
1492,maechler,1998-06
1493,pd,1998-06
1494,bates,1998-06
1495,pd,1998-06
1496,pd,1998-06
1497,pd,1998-06
1498,pd,1998-06
1499,ihaka,1998-06
1500,maechler,1998-06
1501,maechler,1998-06
1502,maechler,1998-06
1503,maechler,1998-06
1504,maechler,1998-06
1505,maechler,1998-06
1506,maechler,1998-06
1507,maechler,1998-06
1508,maechler,1998-06
1509,maechler,1998-06
1510,maechler,1998-06
1511,maechler,1998-06
1512,maechler,1998-06
1513,maechler,1998-06
1514,maechler,1998-06
1515,maechler,1998-06
1516,maechler,1998-06
1517,maechler,1998-06
1518,maechler,1998-06
1519,maechler,1998-06
1520,maechler,1998-06
1521,maechler,1998-06
1522,maechler,1998-06
1523,maechler,1998-06
1524,maechler,1998-06
1525,maechler,1998-06
1526,maechler,1998-06
1527,maechler,1998-06
1528,maechler,1998-06
1529,maechler,1998-06
1530,maechler,1998-06
1531,pd,1998-06
1532,maechler,1998-06
1533,maechler,1998-06
1534,maechler,1998-06
1535,maechler,1998-06
1536,ihaka,1998-06
1537,ihaka,1998-06
1538,hornik,1998-06
1539,hornik,1998-06
1540,hornik,1998-06
1541,hornik,1998-06
1542,maechler,1998-06
1543,maechler,1998-06
1544,leisch,1998-06
1545,maechler,1998-06
1546,maechler,1998-06
1547,leisch,1998-06
1548,leisch,1998-06
1549,leisch,1998-06
1550,leisch,1998-06
1551,leisch,1998-06
1552,leisch,1998-06
1553,leisch,1998-06
1554,hornik,1998-06
1555,hornik,1998-06
1556,maechler,1998-06
1557,maechler,1998-06
1558,maechler,1998-06
1559,maechler,1998-06
1560,hornik,1998-06
1561,hornik,1998-06
1562,hornik,1998-06
1563,hornik,1998-06
1564,hornik,1998-06
1565,hornik,1998-06
1566,maechler,1998-06
1567,maechler,1998-06
1568,maechler,1998-06
1569,maechler,1998-06
1570,ihaka,1998-06
1571,maechler,1998-06
1572,maechler,1998-06
1573,maechler,1998-06
1574,maechler,1998-06
1575,maechler,1998-06
1576,maechler,1998-06
1577,maechler,1998-06
1578,maechler,1998-06
1579,leisch,1998-06
1580,leisch,1998-06
1581,maechler,1998-06
1582,maechler,1998-06
1583,hornik,1998-06
1584,pd,1998-06
1585,maechler,1998-06
1586,maechler,1998-06
1587,leisch,1998-06
1588,maechler,1998-06
1589,maechler,1998-06
1590,pd,1998-06
1591,ihaka,1998-06
1592,ihaka,1998-06
1593,ihaka,1998-06
1594,leisch,1998-06
1595,leisch,1998-06
1596,leisch,1998-06
1597,leisch,1998-06
1598,leisch,1998-06
1599,leisch,1998-06
1600,ihaka,1998-06
1601,maechler,1998-06
1602,maechler,1998-06
1603,leisch,1998-06
1604,pd,1998-06
1605,pd,1998-06
1606,maechler,1998-06
1607,maechler,1998-06
1608,pd,1998-06
1609,(no author),1998-06
1610,maechler,1998-06
1611,maechler,1998-06
1612,hornik,1998-06
1613,hornik,1998-06
1614,hornik,1998-06
1615,ihaka,1998-06
1616,ihaka,1998-06
1617,pd,1998-06
1618,maechler,1998-06
1619,maechler,1998-06
1620,leisch,1998-06
1621,maechler,1998-06
1622,maechler,1998-06
1623,maechler,1998-06
1624,pd,1998-06
1625,maechler,1998-06
1626,maechler,1998-06
1627,maechler,1998-06
1628,leisch,1998-06
1629,leisch,1998-06
1630,maechler,1998-06
1631,maechler,1998-06
1632,leisch,1998-06
1633,maechler,1998-07
1634,maechler,1998-07
1635,leisch,1998-07
1636,leisch,1998-07
1637,pd,1998-07
1638,paul,1998-07
1639,maechler,1998-07
1640,maechler,1998-07
1641,maechler,1998-07
1642,maechler,1998-07
1643,maechler,1998-07
1644,paul,1998-07
1645,maechler,1998-07
1646,maechler,1998-07
1647,ihaka,1998-07
1648,pd,1998-07
1649,maechler,1998-07
1650,maechler,1998-07
1651,pd,1998-07
1652,pd,1998-07
1653,pd,1998-07
1654,maechler,1998-07
1655,maechler,1998-07
1656,maechler,1998-07
1657,maechler,1998-07
1658,maechler,1998-07
1659,maechler,1998-07
1660,maechler,1998-07
1661,maechler,1998-07
1662,maechler,1998-07
1663,maechler,1998-07
1664,maechler,1998-07
1665,maechler,1998-07
1666,maechler,1998-07
1667,pd,1998-07
1668,pd,1998-07
1669,pd,1998-07
1670,pd,1998-07
1671,ihaka,1998-07
1672,paul,1998-07
1673,hornik,1998-07
1674,hornik,1998-07
1675,hornik,1998-07
1676,hornik,1998-07
1677,hornik,1998-07
1678,maechler,1998-07
1679,maechler,1998-07
1680,pd,1998-07
1681,maechler,1998-07
1682,maechler,1998-07
1683,maechler,1998-07
1684,maechler,1998-07
1685,maechler,1998-07
1686,maechler,1998-07
1687,pd,1998-07
1688,maechler,1998-07
1689,maechler,1998-07
1690,pd,1998-07
1691,pd,1998-07
1692,maechler,1998-07
1693,maechler,1998-07
1694,maechler,1998-07
1695,maechler,1998-07
1696,maechler,1998-07
1697,maechler,1998-07
1698,maechler,1998-07
1699,maechler,1998-07
1700,maechler,1998-07
1701,maechler,1998-07
1702,maechler,1998-07
1703,maechler,1998-07
1704,maechler,1998-07
1705,maechler,1998-07
1706,maechler,1998-07
1707,pd,1998-07
1708,maechler,1998-07
1709,pd,1998-07
1710,hornik,1998-07
1711,hornik,1998-07
1712,hornik,1998-07
1713,hornik,1998-07
1714,hornik,1998-07
1715,hornik,1998-07
1716,hornik,1998-07
1717,maechler,1998-07
1718,leisch,1998-07
1719,pd,1998-07
1720,pd,1998-07
1721,(no author),1998-07
1722,maechler,1998-07
1723,maechler,1998-07
1724,pd,1998-07
1725,hornik,1998-07
1726,maechler,1998-07
1727,maechler,1998-07
1728,maechler,1998-07
1729,maechler,1998-07
1730,maechler,1998-07
1731,maechler,1998-07
1732,maechler,1998-07
1733,maechler,1998-07
1734,maechler,1998-07
1735,maechler,1998-07
1736,maechler,1998-07
1737,maechler,1998-07
1738,hornik,1998-07
1739,hornik,1998-07
1740,hornik,1998-07
1741,hornik,1998-07
1742,hornik,1998-07
1743,hornik,1998-07
1744,hornik,1998-07
1745,hornik,1998-07
1746,hornik,1998-07
1747,hornik,1998-07
1748,leisch,1998-07
1749,maechler,1998-07
1750,maechler,1998-07
1751,hornik,1998-07
1752,hornik,1998-07
1753,pd,1998-07
1754,pd,1998-07
1755,maechler,1998-07
1756,maechler,1998-07
1757,maechler,1998-07
1758,maechler,1998-07
1759,hornik,1998-07
1760,paul,1998-07
1761,paul,1998-07
1762,paul,1998-07
1763,maechler,1998-07
1764,maechler,1998-07
1765,leisch,1998-07
1766,pd,1998-07
1767,pd,1998-07
1768,pd,1998-07
1769,pd,1998-07
1770,pd,1998-07
1771,hornik,1998-07
1772,hornik,1998-07
1773,hornik,1998-07
1774,hornik,1998-07
1775,leisch,1998-07
1776,leisch,1998-07
1777,leisch,1998-07
1778,leisch,1998-07
1779,maechler,1998-07
1780,maechler,1998-07
1781,ihaka,1998-07
1782,leisch,1998-07
1783,maechler,1998-07
1784,maechler,1998-07
1785,ihaka,1998-07
1786,ihaka,1998-07
1787,hornik,1998-07
1788,hornik,1998-07
1789,hornik,1998-07
1790,hornik,1998-07
1791,hornik,1998-07
1792,hornik,1998-07
1793,hornik,1998-07
1794,maechler,1998-07
1795,maechler,1998-07
1796,hornik,1998-07
1797,hornik,1998-07
1798,hornik,1998-07
1799,maechler,1998-07
1800,maechler,1998-07
1801,maechler,1998-07
1802,maechler,1998-07
1803,maechler,1998-07
1804,maechler,1998-07
1805,maechler,1998-07
1806,maechler,1998-07
1807,pd,1998-07
1808,rgentlem,1998-07
1809,maechler,1998-07
1810,maechler,1998-07
1811,pd,1998-07
1812,maechler,1998-07
1813,maechler,1998-07
1814,pd,1998-07
1815,rgentlem,1998-07
1816,maechler,1998-07
1817,maechler,1998-07
1818,pd,1998-07
1819,thomas,1998-07
1820,ihaka,1998-07
1821,maechler,1998-07
1822,maechler,1998-07
1823,pd,1998-07
1824,thomas,1998-07
1825,maechler,1998-08
1826,maechler,1998-08
1827,maechler,1998-08
1828,maechler,1998-08
1829,maechler,1998-08
1830,maechler,1998-08
1831,pd,1998-08
1832,maechler,1998-08
1833,maechler,1998-08
1834,hornik,1998-08
1835,hornik,1998-08
1836,hornik,1998-08
1837,maechler,1998-08
1838,maechler,1998-08
1839,ihaka,1998-08
1840,maechler,1998-08
1841,ihaka,1998-08
1842,ihaka,1998-08
1843,maechler,1998-08
1844,maechler,1998-08
1845,ihaka,1998-08
1846,ihaka,1998-08
1847,maechler,1998-08
1848,maechler,1998-08
1849,maechler,1998-08
1850,maechler,1998-08
1851,maechler,1998-08
1852,maechler,1998-08
1853,maechler,1998-08
1854,maechler,1998-08
1855,maechler,1998-08
1856,maechler,1998-08
1857,maechler,1998-08
1858,ihaka,1998-08
1859,hornik,1998-08
1860,hornik,1998-08
1861,hornik,1998-08
1862,ihaka,1998-08
1863,ihaka,1998-08
1864,ihaka,1998-08
1865,maechler,1998-08
1866,maechler,1998-08
1867,maechler,1998-08
1868,maechler,1998-08
1869,ihaka,1998-08
1870,hornik,1998-08
1871,hornik,1998-08
1872,ihaka,1998-08
1873,ihaka,1998-08
1874,maechler,1998-08
1875,maechler,1998-08
1876,maechler,1998-08
1877,maechler,1998-08
1878,maechler,1998-08
1879,maechler,1998-08
1880,hornik,1998-08
1881,ihaka,1998-08
1882,rgentlem,1998-08
1883,rgentlem,1998-08
1884,maechler,1998-08
1885,maechler,1998-08
1886,maechler,1998-08
1887,rgentlem,1998-08
1888,ihaka,1998-08
1889,ihaka,1998-08
1890,maechler,1998-08
1891,maechler,1998-08
1892,ihaka,1998-08
1893,ihaka,1998-08
1894,ihaka,1998-08
1895,ihaka,1998-08
1896,ihaka,1998-08
1897,ihaka,1998-08
1898,pd,1998-08
1899,maechler,1998-08
1900,maechler,1998-08
1901,maechler,1998-08
1902,maechler,1998-08
1903,ihaka,1998-08
1904,maechler,1998-08
1905,maechler,1998-08
1906,pd,1998-08
1907,pd,1998-08
1908,ihaka,1998-08
1909,maechler,1998-08
1910,maechler,1998-08
1911,pd,1998-08
1912,ihaka,1998-08
1913,ihaka,1998-08
1914,ihaka,1998-08
1915,pd,1998-08
1916,rgentlem,1998-08
1917,rgentlem,1998-08
1918,maechler,1998-08
1919,maechler,1998-08
1920,maechler,1998-08
1921,maechler,1998-08
1922,maechler,1998-08
1923,maechler,1998-08
1924,maechler,1998-08
1925,pd,1998-08
1926,ihaka,1998-08
1927,maechler,1998-08
1928,maechler,1998-08
1929,hornik,1998-08
1930,hornik,1998-08
1931,hornik,1998-08
1932,maechler,1998-08
1933,maechler,1998-08
1934,maechler,1998-08
1935,maechler,1998-08
1936,maechler,1998-08
1937,maechler,1998-08
1938,maechler,1998-08
1939,pd,1998-08
1940,maechler,1998-08
1941,pd,1998-08
1942,maechler,1998-08
1943,maechler,1998-08
1944,bates,1998-08
1945,maechler,1998-08
1946,maechler,1998-08
1947,maechler,1998-08
1948,maechler,1998-08
1949,pd,1998-08
1950,pd,1998-08
1951,maechler,1998-08
1952,maechler,1998-08
1953,maechler,1998-08
1954,bates,1998-08
1955,bates,1998-08
1956,maechler,1998-08
1957,maechler,1998-08
1958,maechler,1998-08
1959,maechler,1998-08
1960,maechler,1998-08
1961,maechler,1998-08
1962,maechler,1998-08
1963,maechler,1998-08
1964,maechler,1998-08
1965,maechler,1998-08
1966,maechler,1998-08
1967,maechler,1998-08
1968,pd,1998-08
1969,pd,1998-08
1970,maechler,1998-08
1971,maechler,1998-08
1972,maechler,1998-08
1973,maechler,1998-08
1974,pd,1998-08
1975,rgentlem,1998-08
1976,maechler,1998-08
1977,maechler,1998-08
1978,maechler,1998-08
1979,maechler,1998-08
1980,maechler,1998-08
1981,hornik,1998-08
1982,hornik,1998-08
1983,hornik,1998-08
1984,hornik,1998-08
1985,hornik,1998-08
1986,maechler,1998-08
1987,maechler,1998-08
1988,maechler,1998-08
1989,maechler,1998-08
1990,rgentlem,1998-08
1991,maechler,1998-08
1992,maechler,1998-08
1993,maechler,1998-08
1994,maechler,1998-08
1995,maechler,1998-08
1996,bates,1998-08
1997,maechler,1998-08
1998,maechler,1998-08
1999,pd,1998-08
2000,maechler,1998-08
2001,maechler,1998-08
2002,maechler,1998-08
2003,maechler,1998-08
2004,maechler,1998-08
2005,pd,1998-08
2006,bates,1998-08
2007,bates,1998-08
2008,bates,1998-08
2009,pd,1998-08
2010,maechler,1998-08
2011,pd,1998-08
2012,(no author),1998-08
2013,pd,1998-08
2014,maechler,1998-08
2015,maechler,1998-08
2016,pd,1998-08
2017,pd,1998-08
2018,maechler,1998-08
2019,maechler,1998-08
2020,maechler,1998-08
2021,maechler,1998-08
2022,maechler,1998-08
2023,maechler,1998-08
2024,leisch,1998-08
2025,leisch,1998-08
2026,ihaka,1998-08
2027,ihaka,1998-08
2028,ihaka,1998-08
2029,maechler,1998-09
2030,maechler,1998-09
2031,maechler,1998-09
2032,maechler,1998-09
2033,maechler,1998-09
2034,maechler,1998-09
2035,hornik,1998-09
2036,hornik,1998-09
2037,hornik,1998-09
2038,hornik,1998-09
2039,hornik,1998-09
2040,ihaka,1998-09
2041,ihaka,1998-09
2042,ihaka,1998-09
2043,ihaka,1998-09
2044,ihaka,1998-09
2045,ihaka,1998-09
2046,ihaka,1998-09
2047,maechler,1998-09
2048,maechler,1998-09
2049,maechler,1998-09
2050,maechler,1998-09
2051,maechler,1998-09
2052,maechler,1998-09
2053,leisch,1998-09
2054,leisch,1998-09
2055,leisch,1998-09
2056,leisch,1998-09
2057,maechler,1998-09
2058,maechler,1998-09
2059,pd,1998-09
2060,maechler,1998-09
2061,maechler,1998-09
2062,leisch,1998-09
2063,leisch,1998-09
2064,leisch,1998-09
2065,hornik,1998-09
2066,maechler,1998-09
2067,maechler,1998-09
2068,maechler,1998-09
2069,maechler,1998-09
2070,maechler,1998-09
2071,maechler,1998-09
2072,maechler,1998-09
2073,maechler,1998-09
2074,maechler,1998-09
2075,maechler,1998-09
2076,maechler,1998-09
2077,maechler,1998-09
2078,maechler,1998-09
2079,maechler,1998-09
2080,maechler,1998-09
2081,maechler,1998-09
2082,maechler,1998-09
2083,maechler,1998-09
2084,maechler,1998-09
2085,maechler,1998-09
2086,maechler,1998-09
2087,hornik,1998-09
2088,hornik,1998-09
2089,hornik,1998-09
2090,hornik,1998-09
2091,hornik,1998-09
2092,hornik,1998-09
2093,hornik,1998-09
2094,hornik,1998-09
2095,hornik,1998-09
2096,hornik,1998-09
2097,hornik,1998-09
2098,hornik,1998-09
2099,hornik,1998-09
2100,pd,1998-09
2101,maechler,1998-09
2102,maechler,1998-09
2103,maechler,1998-09
2104,maechler,1998-09
2105,ihaka,1998-09
2106,ihaka,1998-09
2107,maechler,1998-09
2108,maechler,1998-09
2109,maechler,1998-09
2110,pd,1998-09
2111,maechler,1998-09
2112,maechler,1998-09
2113,maechler,1998-09
2114,maechler,1998-09
2115,maechler,1998-09
2116,maechler,1998-09
2117,maechler,1998-09
2118,maechler,1998-09
2119,maechler,1998-09
2120,maechler,1998-09
2121,maechler,1998-09
2122,maechler,1998-09
2123,maechler,1998-09
2124,maechler,1998-09
2125,pd,1998-09
2126,maechler,1998-09
2127,maechler,1998-09
2128,maechler,1998-09
2129,maechler,1998-09
2130,maechler,1998-09
2131,maechler,1998-09
2132,maechler,1998-09
2133,maechler,1998-09
2134,maechler,1998-09
2135,maechler,1998-09
2136,hornik,1998-09
2137,hornik,1998-09
2138,hornik,1998-09
2139,hornik,1998-09
2140,hornik,1998-09
2141,hornik,1998-09
2142,hornik,1998-09
2143,hornik,1998-09
2144,hornik,1998-09
2145,hornik,1998-09
2146,hornik,1998-09
2147,hornik,1998-09
2148,hornik,1998-09
2149,hornik,1998-09
2150,hornik,1998-09
2151,hornik,1998-09
2152,hornik,1998-09
2153,hornik,1998-09
2154,hornik,1998-09
2155,hornik,1998-09
2156,hornik,1998-09
2157,hornik,1998-09
2158,hornik,1998-09
2159,hornik,1998-09
2160,hornik,1998-09
2161,hornik,1998-09
2162,hornik,1998-09
2163,hornik,1998-09
2164,hornik,1998-09
2165,hornik,1998-09
2166,hornik,1998-09
2167,hornik,1998-09
2168,hornik,1998-09
2169,hornik,1998-09
2170,maechler,1998-09
2171,maechler,1998-09
2172,maechler,1998-09
2173,maechler,1998-09
2174,maechler,1998-09
2175,maechler,1998-09
2176,leisch,1998-09
2177,maechler,1998-09
2178,maechler,1998-09
2179,leisch,1998-09
2180,maechler,1998-09
2181,maechler,1998-09
2182,maechler,1998-09
2183,hornik,1998-09
2184,hornik,1998-09
2185,hornik,1998-09
2186,hornik,1998-09
2187,hornik,1998-09
2188,hornik,1998-09
2189,hornik,1998-09
2190,hornik,1998-09
2191,hornik,1998-09
2192,hornik,1998-09
2193,hornik,1998-09
2194,hornik,1998-09
2195,hornik,1998-09
2196,hornik,1998-09
2197,hornik,1998-09
2198,hornik,1998-09
2199,hornik,1998-09
2200,hornik,1998-09
2201,hornik,1998-09
2202,hornik,1998-09
2203,hornik,1998-09
2204,hornik,1998-09
2205,hornik,1998-09
2206,rgentlem,1998-09
2207,pd,1998-09
2208,maechler,1998-09
2209,maechler,1998-09
2210,maechler,1998-09
2211,maechler,1998-09
2212,maechler,1998-09
2213,maechler,1998-09
2214,leisch,1998-09
2215,leisch,1998-09
2216,maechler,1998-09
2217,maechler,1998-09
2218,hornik,1998-09
2219,hornik,1998-09
2220,maechler,1998-09
2221,pd,1998-09
2222,maechler,1998-09
2223,maechler,1998-09
2224,hornik,1998-09
2225,ihaka,1998-09
2226,maechler,1998-09
2227,maechler,1998-09
2228,hornik,1998-09
2229,hornik,1998-09
2230,hornik,1998-09
2231,hornik,1998-09
2232,hornik,1998-09
2233,hornik,1998-09
2234,hornik,1998-09
2235,hornik,1998-09
2236,hornik,1998-09
2237,hornik,1998-09
2238,hornik,1998-09
2239,hornik,1998-09
2240,hornik,1998-09
2241,hornik,1998-09
2242,hornik,1998-09
2243,hornik,1998-09
2244,hornik,1998-09
2245,hornik,1998-09
2246,rgentlem,1998-09
2247,maechler,1998-09
